General Index,Voltage,Sensor
3864,850,termistor_data.csv
3865,846,termistor_data.csv
3866,840,termistor_data.csv
3867,832,termistor_data.csv
3868,823,termistor_data.csv
3869,813,termistor_data.csv
3870,805,termistor_data.csv
3871,795,termistor_data.csv
3872,786,termistor_data.csv
3873,776,termistor_data.csv
3874,766,termistor_data.csv
3875,758,termistor_data.csv
3876,748,termistor_data.csv
3877,739,termistor_data.csv
3878,730,termistor_data.csv
3879,723,termistor_data.csv
3880,714,termistor_data.csv
3881,705,termistor_data.csv
3882,693,termistor_data.csv
3883,686,termistor_data.csv
3884,679,termistor_data.csv
3885,672,termistor_data.csv
3886,665,termistor_data.csv
3887,657,termistor_data.csv
3888,652,termistor_data.csv
3889,645,termistor_data.csv
3890,639,termistor_data.csv
3891,632,termistor_data.csv
3892,626,termistor_data.csv
3893,618,termistor_data.csv
3894,609,termistor_data.csv
3895,604,termistor_data.csv
3896,598,termistor_data.csv
3897,591,termistor_data.csv
3898,585,termistor_data.csv
3899,579,termistor_data.csv
3900,573,termistor_data.csv
3901,568,termistor_data.csv
3902,562,termistor_data.csv
3903,558,termistor_data.csv
3904,554,termistor_data.csv
3905,550,termistor_data.csv
3906,546,termistor_data.csv
3907,544,termistor_data.csv
3908,542,termistor_data.csv
3909,543,termistor_data.csv
3910,543,termistor_data.csv
3911,542,termistor_data.csv
3912,541,termistor_data.csv
3913,540,termistor_data.csv
3914,537,termistor_data.csv
3915,538,termistor_data.csv
3916,537,termistor_data.csv
3917,540,termistor_data.csv
3918,545,termistor_data.csv
3919,571,termistor_data.csv
3920,621,termistor_data.csv
3921,675,termistor_data.csv
3922,718,termistor_data.csv
3923,741,termistor_data.csv
3924,763,termistor_data.csv
3925,784,termistor_data.csv
3926,805,termistor_data.csv
3927,816,termistor_data.csv
3928,820,termistor_data.csv
3929,819,termistor_data.csv
3930,819,termistor_data.csv
3931,822,termistor_data.csv
3932,818,termistor_data.csv
3933,808,termistor_data.csv
3934,798,termistor_data.csv
3935,787,termistor_data.csv
3936,777,termistor_data.csv
3937,768,termistor_data.csv
3938,758,termistor_data.csv
3939,748,termistor_data.csv
3940,738,termistor_data.csv
3941,728,termistor_data.csv
3942,720,termistor_data.csv
3943,711,termistor_data.csv
3944,702,termistor_data.csv
3945,691,termistor_data.csv
3946,680,termistor_data.csv
3947,673,termistor_data.csv
3948,664,termistor_data.csv
3949,657,termistor_data.csv
3950,650,termistor_data.csv
3951,641,termistor_data.csv
3952,633,termistor_data.csv
3953,626,termistor_data.csv
3954,618,termistor_data.csv
3955,613,termistor_data.csv
3956,606,termistor_data.csv
3957,600,termistor_data.csv
3958,594,termistor_data.csv
3959,588,termistor_data.csv
3960,581,termistor_data.csv
3961,576,termistor_data.csv
3962,571,termistor_data.csv
3963,565,termistor_data.csv
3964,560,termistor_data.csv
3965,555,termistor_data.csv
3966,552,termistor_data.csv
3967,546,termistor_data.csv
3968,542,termistor_data.csv
3969,537,termistor_data.csv
3970,534,termistor_data.csv
3971,529,termistor_data.csv
3972,524,termistor_data.csv
3973,520,termistor_data.csv
3974,516,termistor_data.csv
3975,513,termistor_data.csv
3976,509,termistor_data.csv
3977,506,termistor_data.csv
3978,502,termistor_data.csv
3979,498,termistor_data.csv
3980,494,termistor_data.csv
3981,490,termistor_data.csv
3982,487,termistor_data.csv
3983,485,termistor_data.csv
3984,483,termistor_data.csv
3985,480,termistor_data.csv
3986,476,termistor_data.csv
3987,474,termistor_data.csv
3988,472,termistor_data.csv
3989,470,termistor_data.csv
3990,468,termistor_data.csv
3991,465,termistor_data.csv
3992,463,termistor_data.csv
3993,460,termistor_data.csv
3994,459,termistor_data.csv
3995,457,termistor_data.csv
3996,454,termistor_data.csv
3997,451,termistor_data.csv
3998,449,termistor_data.csv
3999,447,termistor_data.csv
4000,446,termistor_data.csv
4001,444,termistor_data.csv
4002,441,termistor_data.csv
4003,440,termistor_data.csv
4004,438,termistor_data.csv
4005,436,termistor_data.csv
4006,435,termistor_data.csv
4007,433,termistor_data.csv
4008,430,termistor_data.csv
4009,429,termistor_data.csv
4010,428,termistor_data.csv
4011,427,termistor_data.csv
4012,426,termistor_data.csv
4013,423,termistor_data.csv
4014,422,termistor_data.csv
4015,417,termistor_data.csv
4016,415,termistor_data.csv
4017,414,termistor_data.csv
4018,412,termistor_data.csv
4019,411,termistor_data.csv
4020,409,termistor_data.csv
4021,408,termistor_data.csv
4022,406,termistor_data.csv
4023,405,termistor_data.csv
4024,404,termistor_data.csv
4025,403,termistor_data.csv
4026,403,termistor_data.csv
4027,403,termistor_data.csv
4028,405,termistor_data.csv
4029,405,termistor_data.csv
4030,408,termistor_data.csv
4031,411,termistor_data.csv
4032,421,termistor_data.csv
4033,439,termistor_data.csv
4034,458,termistor_data.csv
4035,471,termistor_data.csv
4036,481,termistor_data.csv
4037,497,termistor_data.csv
4038,560,termistor_data.csv
4039,645,termistor_data.csv
4040,709,termistor_data.csv
4041,737,termistor_data.csv
4042,745,termistor_data.csv
4043,748,termistor_data.csv
4044,753,termistor_data.csv
4045,754,termistor_data.csv
4046,751,termistor_data.csv
4047,747,termistor_data.csv
4048,739,termistor_data.csv
4049,734,termistor_data.csv
4050,726,termistor_data.csv
4051,720,termistor_data.csv
4052,713,termistor_data.csv
4053,706,termistor_data.csv
4054,700,termistor_data.csv
4055,692,termistor_data.csv
4056,686,termistor_data.csv
4057,680,termistor_data.csv
4058,672,termistor_data.csv
4059,670,termistor_data.csv
4060,666,termistor_data.csv
4061,668,termistor_data.csv
4062,672,termistor_data.csv
4063,667,termistor_data.csv
4064,662,termistor_data.csv
4065,656,termistor_data.csv
4066,650,termistor_data.csv
4067,643,termistor_data.csv
4068,638,termistor_data.csv
4069,636,termistor_data.csv
4070,636,termistor_data.csv
4071,634,termistor_data.csv
4072,634,termistor_data.csv
4073,631,termistor_data.csv
4074,626,termistor_data.csv
4075,619,termistor_data.csv
4076,615,termistor_data.csv
4077,609,termistor_data.csv
4078,604,termistor_data.csv
4079,600,termistor_data.csv
4080,600,termistor_data.csv
4081,614,termistor_data.csv
4082,633,termistor_data.csv
4083,644,termistor_data.csv
4084,654,termistor_data.csv
4085,662,termistor_data.csv
4086,664,termistor_data.csv
4087,669,termistor_data.csv
4088,673,termistor_data.csv
4089,670,termistor_data.csv
4090,665,termistor_data.csv
4091,657,termistor_data.csv
4092,652,termistor_data.csv
4093,644,termistor_data.csv
4094,636,termistor_data.csv
4095,628,termistor_data.csv
4096,621,termistor_data.csv
4097,615,termistor_data.csv
4098,607,termistor_data.csv
4099,590,termistor_data.csv
4100,577,termistor_data.csv
4101,13,termistor_data.csv
4102,13,termistor_data.csv
4103,554,termistor_data.csv
4104,549,termistor_data.csv
4105,542,termistor_data.csv
4106,540,termistor_data.csv
4107,533,termistor_data.csv
4108,530,termistor_data.csv
4109,525,termistor_data.csv
4110,520,termistor_data.csv
4111,516,termistor_data.csv
4112,512,termistor_data.csv
4113,508,termistor_data.csv
4114,506,termistor_data.csv
4115,502,termistor_data.csv
4116,499,termistor_data.csv
4117,497,termistor_data.csv
4118,494,termistor_data.csv
4119,492,termistor_data.csv
4120,488,termistor_data.csv
4121,486,termistor_data.csv
4122,483,termistor_data.csv
4123,480,termistor_data.csv
4124,478,termistor_data.csv
4125,475,termistor_data.csv
4126,473,termistor_data.csv
4127,470,termistor_data.csv
4128,469,termistor_data.csv
4129,465,termistor_data.csv
4130,463,termistor_data.csv
4131,460,termistor_data.csv
4132,458,termistor_data.csv
4133,456,termistor_data.csv
4134,454,termistor_data.csv
4135,452,termistor_data.csv
4136,449,termistor_data.csv
4137,448,termistor_data.csv
4138,446,termistor_data.csv
4139,445,termistor_data.csv
4140,442,termistor_data.csv
4141,440,termistor_data.csv
4142,440,termistor_data.csv
4143,438,termistor_data.csv
4144,436,termistor_data.csv
4145,436,termistor_data.csv
4146,434,termistor_data.csv
4147,433,termistor_data.csv
4148,432,termistor_data.csv
4149,430,termistor_data.csv
4150,429,termistor_data.csv
4151,428,termistor_data.csv
4152,427,termistor_data.csv
4153,426,termistor_data.csv
4154,424,termistor_data.csv
4155,423,termistor_data.csv
4156,422,termistor_data.csv
4157,421,termistor_data.csv
4158,416,termistor_data.csv
4159,415,termistor_data.csv
4160,415,termistor_data.csv
4161,414,termistor_data.csv
4162,414,termistor_data.csv
4163,413,termistor_data.csv
4164,413,termistor_data.csv
4165,412,termistor_data.csv
4166,411,termistor_data.csv
4167,411,termistor_data.csv
4168,410,termistor_data.csv
4169,408,termistor_data.csv
4170,408,termistor_data.csv
4171,406,termistor_data.csv
4172,406,termistor_data.csv
4173,405,termistor_data.csv
4174,404,termistor_data.csv
4175,403,termistor_data.csv
4176,402,termistor_data.csv
4177,401,termistor_data.csv
4178,400,termistor_data.csv
4179,399,termistor_data.csv
4180,398,termistor_data.csv
4181,397,termistor_data.csv
4182,396,termistor_data.csv
4183,396,termistor_data.csv
4184,394,termistor_data.csv
4185,394,termistor_data.csv
4186,393,termistor_data.csv
4187,393,termistor_data.csv
4188,392,termistor_data.csv
4189,392,termistor_data.csv
4190,390,termistor_data.csv
4191,389,termistor_data.csv
4192,388,termistor_data.csv
4193,388,termistor_data.csv
4194,387,termistor_data.csv
4195,387,termistor_data.csv
4196,386,termistor_data.csv
4197,386,termistor_data.csv
4198,385,termistor_data.csv
4199,385,termistor_data.csv
4200,386,termistor_data.csv
4201,392,termistor_data.csv
4202,398,termistor_data.csv
4203,402,termistor_data.csv
4204,404,termistor_data.csv
4205,406,termistor_data.csv
4206,410,termistor_data.csv
4207,411,termistor_data.csv
4208,412,termistor_data.csv
4209,414,termistor_data.csv
4210,414,termistor_data.csv
4211,415,termistor_data.csv
4212,416,termistor_data.csv
4213,417,termistor_data.csv
4214,420,termistor_data.csv
4215,418,termistor_data.csv
4216,417,termistor_data.csv
4217,421,termistor_data.csv
4218,420,termistor_data.csv
4219,416,termistor_data.csv
4220,414,termistor_data.csv
4221,413,termistor_data.csv
4222,412,termistor_data.csv
4223,410,termistor_data.csv
4224,408,termistor_data.csv
4225,405,termistor_data.csv
4226,404,termistor_data.csv
4227,402,termistor_data.csv
4228,401,termistor_data.csv
4229,400,termistor_data.csv
4230,398,termistor_data.csv
4231,398,termistor_data.csv
4232,397,termistor_data.csv
4233,398,termistor_data.csv
4234,401,termistor_data.csv
4235,410,termistor_data.csv
4236,413,termistor_data.csv
4237,414,termistor_data.csv
4238,416,termistor_data.csv
4239,416,termistor_data.csv
4240,421,termistor_data.csv
4241,421,termistor_data.csv
4242,423,termistor_data.csv
4243,428,termistor_data.csv
4244,480,termistor_data.csv
4245,645,termistor_data.csv
4246,794,termistor_data.csv
4247,883,termistor_data.csv
4248,931,termistor_data.csv
4249,950,termistor_data.csv
4250,969,termistor_data.csv
4251,989,termistor_data.csv
4252,1006,termistor_data.csv
4253,1018,termistor_data.csv
4254,1024,termistor_data.csv
4255,1024,termistor_data.csv
4256,1024,termistor_data.csv
4257,1024,termistor_data.csv
4258,1024,termistor_data.csv
4259,1024,termistor_data.csv
4260,1024,termistor_data.csv
4261,1023,termistor_data.csv
4262,1018,termistor_data.csv
4263,1015,termistor_data.csv
4264,1010,termistor_data.csv
4265,1005,termistor_data.csv
4266,999,termistor_data.csv
4267,993,termistor_data.csv
4268,986,termistor_data.csv
4269,978,termistor_data.csv
4270,968,termistor_data.csv
4271,961,termistor_data.csv
4272,953,termistor_data.csv
4273,945,termistor_data.csv
4274,939,termistor_data.csv
4275,931,termistor_data.csv
4276,924,termistor_data.csv
4277,916,termistor_data.csv
4278,907,termistor_data.csv
4279,900,termistor_data.csv
4280,892,termistor_data.csv
4281,884,termistor_data.csv
4282,876,termistor_data.csv
4283,866,termistor_data.csv
4284,856,termistor_data.csv
4285,846,termistor_data.csv
4286,836,termistor_data.csv
4287,826,termistor_data.csv
4288,818,termistor_data.csv
4289,808,termistor_data.csv
4290,800,termistor_data.csv
4291,790,termistor_data.csv
4292,782,termistor_data.csv
4293,773,termistor_data.csv
4294,764,termistor_data.csv
4295,757,termistor_data.csv
4296,748,termistor_data.csv
4297,741,termistor_data.csv
4298,734,termistor_data.csv
4299,726,termistor_data.csv
4300,720,termistor_data.csv
4301,712,termistor_data.csv
4302,705,termistor_data.csv
4303,694,termistor_data.csv
4304,688,termistor_data.csv
4305,680,termistor_data.csv
4306,674,termistor_data.csv
4307,667,termistor_data.csv
4308,661,termistor_data.csv
4309,654,termistor_data.csv
4310,648,termistor_data.csv
4311,641,termistor_data.csv
4312,634,termistor_data.csv
4313,628,termistor_data.csv
4314,622,termistor_data.csv
4315,617,termistor_data.csv
4316,609,termistor_data.csv
4317,605,termistor_data.csv
4318,600,termistor_data.csv
4319,594,termistor_data.csv
4320,589,termistor_data.csv
4321,583,termistor_data.csv
4322,578,termistor_data.csv
4323,572,termistor_data.csv
4324,567,termistor_data.csv
4325,561,termistor_data.csv
4326,557,termistor_data.csv
4327,553,termistor_data.csv
4328,548,termistor_data.csv
4329,544,termistor_data.csv
4330,540,termistor_data.csv
4331,535,termistor_data.csv
4332,531,termistor_data.csv
4333,526,termistor_data.csv
4334,522,termistor_data.csv
4335,518,termistor_data.csv
4336,514,termistor_data.csv
4337,511,termistor_data.csv
4338,507,termistor_data.csv
4339,504,termistor_data.csv
4340,498,termistor_data.csv
4341,494,termistor_data.csv
4342,489,termistor_data.csv
4343,487,termistor_data.csv
4344,483,termistor_data.csv
4345,480,termistor_data.csv
4346,475,termistor_data.csv
4347,471,termistor_data.csv
4348,468,termistor_data.csv
4349,463,termistor_data.csv
4350,460,termistor_data.csv
4351,457,termistor_data.csv
4352,453,termistor_data.csv
4353,449,termistor_data.csv
4354,447,termistor_data.csv
4355,445,termistor_data.csv
4356,441,termistor_data.csv
4357,439,termistor_data.csv
4358,437,termistor_data.csv
4359,435,termistor_data.csv
4360,433,termistor_data.csv
4361,430,termistor_data.csv
4362,429,termistor_data.csv
4363,427,termistor_data.csv
4364,426,termistor_data.csv
4365,423,termistor_data.csv
4366,422,termistor_data.csv
4367,417,termistor_data.csv
4368,415,termistor_data.csv
4369,414,termistor_data.csv
4370,414,termistor_data.csv
4371,412,termistor_data.csv
4372,411,termistor_data.csv
4373,410,termistor_data.csv
4374,408,termistor_data.csv
4375,406,termistor_data.csv
4376,405,termistor_data.csv
4377,403,termistor_data.csv
4378,402,termistor_data.csv
4379,402,termistor_data.csv
4380,401,termistor_data.csv
4381,400,termistor_data.csv
4382,398,termistor_data.csv
4383,398,termistor_data.csv
4384,397,termistor_data.csv
4385,396,termistor_data.csv
4386,396,termistor_data.csv
4387,394,termistor_data.csv
4388,393,termistor_data.csv
4389,393,termistor_data.csv
4390,393,termistor_data.csv
4391,392,termistor_data.csv
4392,391,termistor_data.csv
4393,391,termistor_data.csv
4394,390,termistor_data.csv
4395,390,termistor_data.csv
4396,388,termistor_data.csv
4397,388,termistor_data.csv
4398,387,termistor_data.csv
4399,387,termistor_data.csv
4400,387,termistor_data.csv
4401,386,termistor_data.csv
4402,386,termistor_data.csv
4403,385,termistor_data.csv
4404,385,termistor_data.csv
4405,384,termistor_data.csv
4406,384,termistor_data.csv
4407,382,termistor_data.csv
4408,382,termistor_data.csv
4409,382,termistor_data.csv
4410,382,termistor_data.csv
4411,381,termistor_data.csv
4412,381,termistor_data.csv
4413,381,termistor_data.csv
4414,380,termistor_data.csv
4415,379,termistor_data.csv
4416,379,termistor_data.csv
4417,379,termistor_data.csv
4418,381,termistor_data.csv
4419,382,termistor_data.csv
4420,384,termistor_data.csv
4421,386,termistor_data.csv
4422,387,termistor_data.csv
4423,390,termistor_data.csv
4424,397,termistor_data.csv
4425,406,termistor_data.csv
4426,428,termistor_data.csv
4427,476,termistor_data.csv
4428,531,termistor_data.csv
4429,589,termistor_data.csv
4430,656,termistor_data.csv
4431,734,termistor_data.csv
4432,783,termistor_data.csv
4433,811,termistor_data.csv
4434,831,termistor_data.csv
4435,840,termistor_data.csv
4436,840,termistor_data.csv
4437,833,termistor_data.csv
4438,825,termistor_data.csv
4439,818,termistor_data.csv
4440,810,termistor_data.csv
4441,802,termistor_data.csv
4442,795,termistor_data.csv
4443,792,termistor_data.csv
4444,786,termistor_data.csv
4445,781,termistor_data.csv
4446,774,termistor_data.csv
4447,766,termistor_data.csv
4448,762,termistor_data.csv
4449,760,termistor_data.csv
4450,759,termistor_data.csv
4451,761,termistor_data.csv
4452,759,termistor_data.csv
4453,758,termistor_data.csv
4454,753,termistor_data.csv
4455,749,termistor_data.csv
4456,745,termistor_data.csv
4457,738,termistor_data.csv
4458,733,termistor_data.csv
4459,726,termistor_data.csv
4460,720,termistor_data.csv
4461,714,termistor_data.csv
4462,710,termistor_data.csv
4463,705,termistor_data.csv
4464,702,termistor_data.csv
4465,698,termistor_data.csv
4466,691,termistor_data.csv
4467,686,termistor_data.csv
4468,681,termistor_data.csv
4469,675,termistor_data.csv
4470,670,termistor_data.csv
4471,664,termistor_data.csv
4472,660,termistor_data.csv
4473,654,termistor_data.csv
4474,651,termistor_data.csv
4475,645,termistor_data.csv
4476,641,termistor_data.csv
4477,636,termistor_data.csv
4478,631,termistor_data.csv
4479,627,termistor_data.csv
4480,625,termistor_data.csv
4481,619,termistor_data.csv
4482,616,termistor_data.csv
4483,612,termistor_data.csv
4484,607,termistor_data.csv
4485,604,termistor_data.csv
4486,600,termistor_data.csv
4487,597,termistor_data.csv
4488,594,termistor_data.csv
4489,592,termistor_data.csv
4490,590,termistor_data.csv
4491,588,termistor_data.csv
4492,586,termistor_data.csv
4493,581,termistor_data.csv
4494,579,termistor_data.csv
4495,576,termistor_data.csv
4496,572,termistor_data.csv
4497,569,termistor_data.csv
4498,566,termistor_data.csv
4499,565,termistor_data.csv
4500,566,termistor_data.csv
4501,566,termistor_data.csv
4502,566,termistor_data.csv
4503,566,termistor_data.csv
4504,567,termistor_data.csv
4505,565,termistor_data.csv
4506,560,termistor_data.csv
4507,555,termistor_data.csv
4508,550,termistor_data.csv
4509,544,termistor_data.csv
4510,540,termistor_data.csv
4511,534,termistor_data.csv
4512,530,termistor_data.csv
4513,525,termistor_data.csv
4514,522,termistor_data.csv
4515,518,termistor_data.csv
4516,513,termistor_data.csv
4517,510,termistor_data.csv
4518,506,termistor_data.csv
4519,504,termistor_data.csv
4520,499,termistor_data.csv
4521,497,termistor_data.csv
4522,494,termistor_data.csv
4523,489,termistor_data.csv
4524,486,termistor_data.csv
4525,483,termistor_data.csv
4526,480,termistor_data.csv
4527,476,termistor_data.csv
4528,473,termistor_data.csv
4529,470,termistor_data.csv
4530,466,termistor_data.csv
4531,463,termistor_data.csv
4532,460,termistor_data.csv
4533,458,termistor_data.csv
4534,456,termistor_data.csv
4535,452,termistor_data.csv
4536,450,termistor_data.csv
4537,448,termistor_data.csv
4538,446,termistor_data.csv
4539,442,termistor_data.csv
4540,440,termistor_data.csv
4541,439,termistor_data.csv
4542,437,termistor_data.csv
4543,435,termistor_data.csv
4544,432,termistor_data.csv
4545,430,termistor_data.csv
4546,428,termistor_data.csv
4547,427,termistor_data.csv
4548,423,termistor_data.csv
4549,422,termistor_data.csv
4550,420,termistor_data.csv
4551,416,termistor_data.csv
4552,414,termistor_data.csv
4553,413,termistor_data.csv
4554,412,termistor_data.csv
4555,411,termistor_data.csv
4556,409,termistor_data.csv
4557,408,termistor_data.csv
4558,406,termistor_data.csv
4559,405,termistor_data.csv
4560,403,termistor_data.csv
4561,402,termistor_data.csv
4562,402,termistor_data.csv
4563,401,termistor_data.csv
4564,399,termistor_data.csv
4565,398,termistor_data.csv
4566,397,termistor_data.csv
4567,396,termistor_data.csv
4568,396,termistor_data.csv
4569,394,termistor_data.csv
4570,393,termistor_data.csv
4571,392,termistor_data.csv
4572,392,termistor_data.csv
4573,390,termistor_data.csv
4574,390,termistor_data.csv
4575,388,termistor_data.csv
4576,388,termistor_data.csv
4577,387,termistor_data.csv
4578,387,termistor_data.csv
4579,386,termistor_data.csv
4580,386,termistor_data.csv
4581,385,termistor_data.csv
4582,384,termistor_data.csv
4583,384,termistor_data.csv
4584,382,termistor_data.csv
4585,382,termistor_data.csv
4586,381,termistor_data.csv
4587,381,termistor_data.csv
4588,381,termistor_data.csv
4589,379,termistor_data.csv
4590,379,termistor_data.csv
4591,378,termistor_data.csv
4592,378,termistor_data.csv
4593,377,termistor_data.csv
4594,377,termistor_data.csv
4595,377,termistor_data.csv
4596,376,termistor_data.csv
4597,376,termistor_data.csv
4598,375,termistor_data.csv
4599,375,termistor_data.csv
4600,375,termistor_data.csv
4601,374,termistor_data.csv
4602,374,termistor_data.csv
4603,374,termistor_data.csv
4604,373,termistor_data.csv
4605,373,termistor_data.csv
4606,373,termistor_data.csv
4607,373,termistor_data.csv
4608,373,termistor_data.csv
4609,373,termistor_data.csv
4610,372,termistor_data.csv
4611,372,termistor_data.csv
4612,370,termistor_data.csv
4613,370,termistor_data.csv
4614,370,termistor_data.csv
4615,370,termistor_data.csv
4616,369,termistor_data.csv
4617,369,termistor_data.csv
4618,369,termistor_data.csv
4619,368,termistor_data.csv
4620,368,termistor_data.csv
4621,368,termistor_data.csv
4622,368,termistor_data.csv
4623,367,termistor_data.csv
4624,367,termistor_data.csv
4625,367,termistor_data.csv
4626,367,termistor_data.csv
4627,367,termistor_data.csv
4628,367,termistor_data.csv
4629,367,termistor_data.csv
4630,368,termistor_data.csv
4631,368,termistor_data.csv
4632,368,termistor_data.csv
4633,373,termistor_data.csv
4634,375,termistor_data.csv
4635,377,termistor_data.csv
4636,379,termistor_data.csv
4637,381,termistor_data.csv
4638,386,termistor_data.csv
4639,390,termistor_data.csv
4640,393,termistor_data.csv
4641,394,termistor_data.csv
4642,396,termistor_data.csv
4643,396,termistor_data.csv
4644,397,termistor_data.csv
4645,401,termistor_data.csv
4646,403,termistor_data.csv
4647,408,termistor_data.csv
4648,415,termistor_data.csv
4649,428,termistor_data.csv
4650,435,termistor_data.csv
4651,436,termistor_data.csv
4652,437,termistor_data.csv
4653,438,termistor_data.csv
4654,437,termistor_data.csv
4655,437,termistor_data.csv
4656,437,termistor_data.csv
4657,436,termistor_data.csv
4658,437,termistor_data.csv
4659,437,termistor_data.csv
4660,440,termistor_data.csv
4661,441,termistor_data.csv
4662,441,termistor_data.csv
4663,441,termistor_data.csv
4664,441,termistor_data.csv
4665,441,termistor_data.csv
4666,441,termistor_data.csv
4667,441,termistor_data.csv
4668,441,termistor_data.csv
4669,442,termistor_data.csv
4670,441,termistor_data.csv
4671,440,termistor_data.csv
4672,439,termistor_data.csv
4673,436,termistor_data.csv
4674,434,termistor_data.csv
4675,432,termistor_data.csv
4676,429,termistor_data.csv
4677,428,termistor_data.csv
4678,427,termistor_data.csv
4679,424,termistor_data.csv
4680,423,termistor_data.csv
4681,422,termistor_data.csv
4682,421,termistor_data.csv
4683,416,termistor_data.csv
4684,415,termistor_data.csv
4685,414,termistor_data.csv
4686,414,termistor_data.csv
4687,413,termistor_data.csv
4688,412,termistor_data.csv
4689,410,termistor_data.csv
4690,408,termistor_data.csv
4691,408,termistor_data.csv
4692,406,termistor_data.csv
4693,405,termistor_data.csv
4694,405,termistor_data.csv
4695,404,termistor_data.csv
4696,403,termistor_data.csv
4697,403,termistor_data.csv
4698,403,termistor_data.csv
4699,404,termistor_data.csv
4700,405,termistor_data.csv
4701,406,termistor_data.csv
4702,409,termistor_data.csv
4703,415,termistor_data.csv
4704,439,termistor_data.csv
4705,484,termistor_data.csv
4706,581,termistor_data.csv
4707,721,termistor_data.csv
4708,841,termistor_data.csv
4709,929,termistor_data.csv
4710,985,termistor_data.csv
4711,1012,termistor_data.csv
4712,1022,termistor_data.csv
4713,1024,termistor_data.csv
4714,1024,termistor_data.csv
4715,1024,termistor_data.csv
4716,1024,termistor_data.csv
4717,1024,termistor_data.csv
4718,1024,termistor_data.csv
4719,1024,termistor_data.csv
4720,1020,termistor_data.csv
4721,1015,termistor_data.csv
4722,1009,termistor_data.csv
4723,1003,termistor_data.csv
4724,997,termistor_data.csv
4725,990,termistor_data.csv
4726,985,termistor_data.csv
4727,978,termistor_data.csv
4728,970,termistor_data.csv
4729,963,termistor_data.csv
4730,957,termistor_data.csv
4731,951,termistor_data.csv
4732,943,termistor_data.csv
4733,936,termistor_data.csv
4734,929,termistor_data.csv
4735,921,termistor_data.csv
4736,914,termistor_data.csv
4737,906,termistor_data.csv
4738,898,termistor_data.csv
4739,892,termistor_data.csv
4740,884,termistor_data.csv
4741,876,termistor_data.csv
4742,868,termistor_data.csv
4743,859,termistor_data.csv
4744,853,termistor_data.csv
4745,844,termistor_data.csv
4746,834,termistor_data.csv
4747,826,termistor_data.csv
4748,820,termistor_data.csv
4749,811,termistor_data.csv
4750,804,termistor_data.csv
4751,796,termistor_data.csv
4752,787,termistor_data.csv
4753,781,termistor_data.csv
4754,773,termistor_data.csv
4755,765,termistor_data.csv
4756,759,termistor_data.csv
4757,751,termistor_data.csv
4758,745,termistor_data.csv
4759,737,termistor_data.csv
4760,728,termistor_data.csv
4761,723,termistor_data.csv
4762,715,termistor_data.csv
4763,708,termistor_data.csv
4764,700,termistor_data.csv
4765,691,termistor_data.csv
4766,684,termistor_data.csv
4767,675,termistor_data.csv
4768,668,termistor_data.csv
4769,662,termistor_data.csv
4770,654,termistor_data.csv
4771,648,termistor_data.csv
4772,641,termistor_data.csv
4773,634,termistor_data.csv
4774,628,termistor_data.csv
4775,622,termistor_data.csv
4776,617,termistor_data.csv
4777,609,termistor_data.csv
4778,605,termistor_data.csv
4779,600,termistor_data.csv
4780,594,termistor_data.csv
4781,588,termistor_data.csv
4782,581,termistor_data.csv
4783,577,termistor_data.csv
4784,571,termistor_data.csv
4785,567,termistor_data.csv
4786,561,termistor_data.csv
4787,557,termistor_data.csv
4788,553,termistor_data.csv
4789,548,termistor_data.csv
4790,544,termistor_data.csv
4791,541,termistor_data.csv
4792,535,termistor_data.csv
4793,532,termistor_data.csv
4794,528,termistor_data.csv
4795,524,termistor_data.csv
4796,521,termistor_data.csv
4797,518,termistor_data.csv
4798,514,termistor_data.csv
4799,511,termistor_data.csv
4800,508,termistor_data.csv
4801,505,termistor_data.csv
4802,501,termistor_data.csv
4803,497,termistor_data.csv
4804,494,termistor_data.csv
4805,490,termistor_data.csv
4806,487,termistor_data.csv
4807,485,termistor_data.csv
4808,481,termistor_data.csv
4809,478,termistor_data.csv
4810,475,termistor_data.csv
4811,472,termistor_data.csv
4812,470,termistor_data.csv
4813,466,termistor_data.csv
4814,464,termistor_data.csv
4815,461,termistor_data.csv
4816,459,termistor_data.csv
4817,457,termistor_data.csv
4818,454,termistor_data.csv
4819,452,termistor_data.csv
4820,450,termistor_data.csv
4821,448,termistor_data.csv
4822,447,termistor_data.csv
4823,445,termistor_data.csv
4824,442,termistor_data.csv
4825,440,termistor_data.csv
4826,439,termistor_data.csv
4827,437,termistor_data.csv
4828,436,termistor_data.csv
4829,435,termistor_data.csv
4830,433,termistor_data.csv
4831,432,termistor_data.csv
4832,430,termistor_data.csv
4833,429,termistor_data.csv
4834,428,termistor_data.csv
4835,427,termistor_data.csv
4836,426,termistor_data.csv
4837,423,termistor_data.csv
4838,422,termistor_data.csv
4839,421,termistor_data.csv
4840,418,termistor_data.csv
4841,416,termistor_data.csv
4842,415,termistor_data.csv
4843,414,termistor_data.csv
4844,414,termistor_data.csv
4845,412,termistor_data.csv
4846,412,termistor_data.csv
4847,411,termistor_data.csv
4848,409,termistor_data.csv
4849,408,termistor_data.csv
4850,406,termistor_data.csv
4851,405,termistor_data.csv
4852,405,termistor_data.csv
4853,404,termistor_data.csv
4854,402,termistor_data.csv
4855,402,termistor_data.csv
4856,401,termistor_data.csv
4857,400,termistor_data.csv
4858,399,termistor_data.csv
4859,398,termistor_data.csv
4860,397,termistor_data.csv
